,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
639,2022-11-11 19:42:19.729,0,0,0,104,True,8,car,0 days 00:02:56.254000,0 days 00:56:14.939000
640,2022-11-11 19:42:20.009,0,0,0,104,True,8,car,0 days 00:02:56.534000,0 days 00:56:15.219000
641,2022-11-11 19:42:20.249,0,0,0,104,True,8,car,0 days 00:02:56.774000,0 days 00:56:15.459000
642,2022-11-11 19:42:20.529,0,0,0,104,True,8,car,0 days 00:02:57.054000,0 days 00:56:15.739000
643,2022-11-11 19:42:20.769,0,0,0,104,True,8,car,0 days 00:02:57.294000,0 days 00:56:15.979000
644,2022-11-11 19:42:21.009,0,0,0,104,True,8,car,0 days 00:02:57.534000,0 days 00:56:16.219000
645,2022-11-11 19:42:21.249,0,0,0,104,True,8,car,0 days 00:02:57.774000,0 days 00:56:16.459000
646,2022-11-11 19:42:21.689,0,0,0,104,True,8,car,0 days 00:02:58.214000,0 days 00:56:16.899000
647,2022-11-11 19:42:21.889,0,0,0,104,True,8,car,0 days 00:02:58.414000,0 days 00:56:17.099000
648,2022-11-11 19:42:22.329,0,0,0,104,True,8,car,0 days 00:02:58.854000,0 days 00:56:17.539000
649,2022-11-11 19:42:22.569,0,0,0,104,True,8,car,0 days 00:02:59.094000,0 days 00:56:17.779000
650,2022-11-11 19:42:22.849,0,0,0,104,True,8,car,0 days 00:02:59.374000,0 days 00:56:18.059000
651,2022-11-11 19:42:23.129,0,0,0,104,True,8,car,0 days 00:02:59.654000,0 days 00:56:18.339000
652,2022-11-11 19:42:23.488,0,0,0,104,True,8,car,0 days 00:03:00.013000,0 days 00:56:18.698000
653,2022-11-11 19:42:23.888,0,0,0,104,True,8,car,0 days 00:03:00.413000,0 days 00:56:19.098000
654,2022-11-11 19:42:24.128,0,0,0,104,True,8,car,0 days 00:03:00.653000,0 days 00:56:19.338000
655,2022-11-11 19:42:24.288,0,0,0,104,True,8,car,0 days 00:03:00.813000,0 days 00:56:19.498000
656,2022-11-11 19:42:24.448,0,0,0,104,True,8,car,0 days 00:03:00.973000,0 days 00:56:19.658000
657,2022-11-11 19:42:24.728,0,0,0,104,True,8,car,0 days 00:03:01.253000,0 days 00:56:19.938000
658,2022-11-11 19:42:25.048,0,0,0,104,True,8,car,0 days 00:03:01.573000,0 days 00:56:20.258000
659,2022-11-11 19:42:25.409,0,0,0,104,True,8,car,0 days 00:03:01.934000,0 days 00:56:20.619000
660,2022-11-11 19:42:25.769,0,0,0,104,True,8,car,0 days 00:03:02.294000,0 days 00:56:20.979000
661,2022-11-11 19:42:26.049,0,0,0,104,True,8,car,0 days 00:03:02.574000,0 days 00:56:21.259000
662,2022-11-11 19:42:26.369,0,0,0,104,True,8,car,0 days 00:03:02.894000,0 days 00:56:21.579000
663,2022-11-11 19:42:26.689,0,0,0,104,True,8,car,0 days 00:03:03.214000,0 days 00:56:21.899000
664,2022-11-11 19:42:27.089,0,0,0,104,True,8,car,0 days 00:03:03.614000,0 days 00:56:22.299000
665,2022-11-11 19:42:27.249,0,0,0,104,True,8,car,0 days 00:03:03.774000,0 days 00:56:22.459000
666,2022-11-11 19:42:27.769,0,0,0,104,True,8,car,0 days 00:03:04.294000,0 days 00:56:22.979000
667,2022-11-11 19:42:28.009,0,0,0,104,True,8,car,0 days 00:03:04.534000,0 days 00:56:23.219000
668,2022-11-11 19:42:28.249,0,0,0,104,True,8,car,0 days 00:03:04.774000,0 days 00:56:23.459000
669,2022-11-11 19:42:28.529,0,0,0,104,True,8,car,0 days 00:03:05.054000,0 days 00:56:23.739000
670,2022-11-11 19:42:28.689,0,0,0,104,True,8,car,0 days 00:03:05.214000,0 days 00:56:23.899000
671,2022-11-11 19:42:28.969,0,0,0,104,True,8,car,0 days 00:03:05.494000,0 days 00:56:24.179000
672,2022-11-11 19:42:29.129,0,0,0,104,True,8,car,0 days 00:03:05.654000,0 days 00:56:24.339000
673,2022-11-11 19:42:29.329,0,0,0,104,True,8,car,0 days 00:03:05.854000,0 days 00:56:24.539000
674,2022-11-11 19:42:29.769,0,0,0,104,True,8,car,0 days 00:03:06.294000,0 days 00:56:24.979000
675,2022-11-11 19:42:30.049,0,0,0,104,True,8,car,0 days 00:03:06.574000,0 days 00:56:25.259000
676,2022-11-11 19:42:30.288,0,0,0,104,True,8,car,0 days 00:03:06.813000,0 days 00:56:25.498000
677,2022-11-11 19:42:30.568,0,0,0,104,True,8,car,0 days 00:03:07.093000,0 days 00:56:25.778000
678,2022-11-11 19:42:30.728,0,0,0,104,True,8,car,0 days 00:03:07.253000,0 days 00:56:25.938000
679,2022-11-11 19:42:31.088,0,0,0,104,True,8,car,0 days 00:03:07.613000,0 days 00:56:26.298000
680,2022-11-11 19:42:31.448,0,0,0,104,True,8,car,0 days 00:03:07.973000,0 days 00:56:26.658000
681,2022-11-11 19:42:31.688,0,0,0,104,True,8,car,0 days 00:03:08.213000,0 days 00:56:26.898000
682,2022-11-11 19:42:31.888,0,0,0,104,True,8,car,0 days 00:03:08.413000,0 days 00:56:27.098000
683,2022-11-11 19:42:32.129,0,0,0,104,True,8,car,0 days 00:03:08.654000,0 days 00:56:27.339000
684,2022-11-11 19:42:32.329,0,0,0,104,True,8,car,0 days 00:03:08.854000,0 days 00:56:27.539000
685,2022-11-11 19:42:32.529,0,0,0,104,True,8,car,0 days 00:03:09.054000,0 days 00:56:27.739000
686,2022-11-11 19:42:32.809,0,0,0,104,True,8,car,0 days 00:03:09.334000,0 days 00:56:28.019000
687,2022-11-11 19:42:33.089,0,0,0,104,True,8,car,0 days 00:03:09.614000,0 days 00:56:28.299000
688,2022-11-11 19:42:33.289,0,0,0,104,True,8,car,0 days 00:03:09.814000,0 days 00:56:28.499000
689,2022-11-11 19:42:33.809,0,0,0,104,True,8,car,0 days 00:03:10.334000,0 days 00:56:29.019000
690,2022-11-11 19:42:33.969,0,0,0,104,True,8,car,0 days 00:03:10.494000,0 days 00:56:29.179000
691,2022-11-11 19:42:34.169,0,0,0,104,True,8,car,0 days 00:03:10.694000,0 days 00:56:29.379000
692,2022-11-11 19:42:34.449,0,0,0,104,True,8,car,0 days 00:03:10.974000,0 days 00:56:29.659000
693,2022-11-11 19:42:34.769,0,0,0,104,True,8,car,0 days 00:03:11.294000,0 days 00:56:29.979000
694,2022-11-11 19:42:35.049,0,0,0,104,True,8,car,0 days 00:03:11.574000,0 days 00:56:30.259000
695,2022-11-11 19:42:35.369,0,0,0,104,True,8,car,0 days 00:03:11.894000,0 days 00:56:30.579000
696,2022-11-11 19:42:35.649,0,0,0,104,True,8,car,0 days 00:03:12.174000,0 days 00:56:30.859000
697,2022-11-11 19:42:36.009,0,0,0,104,True,8,car,0 days 00:03:12.534000,0 days 00:56:31.219000
698,2022-11-11 19:42:36.289,0,0,0,104,True,8,car,0 days 00:03:12.814000,0 days 00:56:31.499000
699,2022-11-11 19:42:36.529,0,0,0,104,True,8,car,0 days 00:03:13.054000,0 days 00:56:31.739000
700,2022-11-11 19:42:36.849,0,0,0,104,True,8,car,0 days 00:03:13.374000,0 days 00:56:32.059000
701,2022-11-11 19:42:37.208,0,0,0,104,True,8,car,0 days 00:03:13.733000,0 days 00:56:32.418000
702,2022-11-11 19:42:37.408,0,0,0,104,True,8,car,0 days 00:03:13.933000,0 days 00:56:32.618000
703,2022-11-11 19:42:37.688,0,0,0,104,True,8,car,0 days 00:03:14.213000,0 days 00:56:32.898000
704,2022-11-11 19:42:38.088,0,0,0,104,True,8,car,0 days 00:03:14.613000,0 days 00:56:33.298000
705,2022-11-11 19:42:38.488,0,0,0,104,True,8,car,0 days 00:03:15.013000,0 days 00:56:33.698000
706,2022-11-11 19:42:38.729,0,0,0,104,True,8,car,0 days 00:03:15.254000,0 days 00:56:33.939000
707,2022-11-11 19:42:39.129,0,0,0,104,True,8,car,0 days 00:03:15.654000,0 days 00:56:34.339000
708,2022-11-11 19:42:39.329,0,0,0,104,True,8,car,0 days 00:03:15.854000,0 days 00:56:34.539000
709,2022-11-11 19:42:39.569,0,0,0,104,True,8,car,0 days 00:03:16.094000,0 days 00:56:34.779000
710,2022-11-11 19:42:39.729,0,0,0,104,True,8,car,0 days 00:03:16.254000,0 days 00:56:34.939000
711,2022-11-11 19:42:40.089,0,0,0,104,True,8,car,0 days 00:03:16.614000,0 days 00:56:35.299000
712,2022-11-11 19:42:40.409,0,0,0,104,True,8,car,0 days 00:03:16.934000,0 days 00:56:35.619000
713,2022-11-11 19:42:40.769,0,0,0,104,True,8,car,0 days 00:03:17.294000,0 days 00:56:35.979000
714,2022-11-11 19:42:40.969,0,0,0,104,True,8,car,0 days 00:03:17.494000,0 days 00:56:36.179000
715,2022-11-11 19:42:41.169,0,0,0,104,True,8,car,0 days 00:03:17.694000,0 days 00:56:36.379000
716,2022-11-11 19:42:41.369,0,0,0,104,True,8,car,0 days 00:03:17.894000,0 days 00:56:36.579000
717,2022-11-11 19:42:41.529,0,0,0,104,True,8,car,0 days 00:03:18.054000,0 days 00:56:36.739000
718,2022-11-11 19:42:41.729,0,0,0,104,True,8,car,0 days 00:03:18.254000,0 days 00:56:36.939000
719,2022-11-11 19:42:41.929,0,0,0,104,True,8,car,0 days 00:03:18.454000,0 days 00:56:37.139000
720,2022-11-11 19:42:42.249,0,0,0,104,True,8,car,0 days 00:03:18.774000,0 days 00:56:37.459000
721,2022-11-11 19:42:42.489,0,0,0,104,True,8,car,0 days 00:03:19.014000,0 days 00:56:37.699000
722,2022-11-11 19:42:42.689,0,0,0,104,True,8,car,0 days 00:03:19.214000,0 days 00:56:37.899000
723,2022-11-11 19:42:42.889,0,0,0,104,True,8,car,0 days 00:03:19.414000,0 days 00:56:38.099000
724,2022-11-11 19:42:43.169,0,0,0,104,True,8,car,0 days 00:03:19.694000,0 days 00:56:38.379000
725,2022-11-11 19:42:43.529,0,0,0,104,True,8,car,0 days 00:03:20.054000,0 days 00:56:38.739000
726,2022-11-11 19:42:43.729,0,0,0,104,True,8,car,0 days 00:03:20.254000,0 days 00:56:38.939000
727,2022-11-11 19:42:43.889,0,0,0,104,True,8,car,0 days 00:03:20.414000,0 days 00:56:39.099000
728,2022-11-11 19:42:44.088,0,0,0,104,True,8,car,0 days 00:03:20.613000,0 days 00:56:39.298000
729,2022-11-11 19:42:44.328,0,0,0,104,True,8,car,0 days 00:03:20.853000,0 days 00:56:39.538000
730,2022-11-11 19:42:44.488,0,0,0,104,True,8,car,0 days 00:03:21.013000,0 days 00:56:39.698000
731,2022-11-11 19:42:44.648,0,0,0,104,True,8,car,0 days 00:03:21.173000,0 days 00:56:39.858000
732,2022-11-11 19:42:44.968,0,0,0,104,True,8,car,0 days 00:03:21.493000,0 days 00:56:40.178000
733,2022-11-11 19:42:45.329,0,0,0,104,True,8,car,0 days 00:03:21.854000,0 days 00:56:40.539000
734,2022-11-11 19:42:45.529,0,0,0,104,True,8,car,0 days 00:03:22.054000,0 days 00:56:40.739000
735,2022-11-11 19:42:45.689,0,0,0,104,True,8,car,0 days 00:03:22.214000,0 days 00:56:40.899000
736,2022-11-11 19:42:45.969,0,0,0,104,True,8,car,0 days 00:03:22.494000,0 days 00:56:41.179000
737,2022-11-11 19:42:46.129,0,0,0,104,True,8,car,0 days 00:03:22.654000,0 days 00:56:41.339000
738,2022-11-11 19:42:46.369,0,0,0,104,True,8,car,0 days 00:03:22.894000,0 days 00:56:41.579000
739,2022-11-11 19:42:46.649,0,0,0,104,True,8,car,0 days 00:03:23.174000,0 days 00:56:41.859000
740,2022-11-11 19:42:46.889,0,0,0,104,True,8,car,0 days 00:03:23.414000,0 days 00:56:42.099000
741,2022-11-11 19:42:47.169,0,0,0,104,True,8,car,0 days 00:03:23.694000,0 days 00:56:42.379000
742,2022-11-11 19:42:47.449,0,0,0,104,True,8,car,0 days 00:03:23.974000,0 days 00:56:42.659000
743,2022-11-11 19:42:47.889,0,0,0,104,True,8,car,0 days 00:03:24.414000,0 days 00:56:43.099000
744,2022-11-11 19:42:48.129,0,0,0,104,True,8,car,0 days 00:03:24.654000,0 days 00:56:43.339000
745,2022-11-11 19:42:48.409,0,0,0,104,True,8,car,0 days 00:03:24.934000,0 days 00:56:43.619000
746,2022-11-11 19:42:48.689,0,0,0,104,True,8,car,0 days 00:03:25.214000,0 days 00:56:43.899000
747,2022-11-11 19:42:49.129,0,0,0,104,True,8,car,0 days 00:03:25.654000,0 days 00:56:44.339000
748,2022-11-11 19:42:49.329,0,0,0,104,True,8,car,0 days 00:03:25.854000,0 days 00:56:44.539000
749,2022-11-11 19:42:49.689,0,0,0,104,True,8,car,0 days 00:03:26.214000,0 days 00:56:44.899000
750,2022-11-11 19:42:49.849,0,0,0,104,True,8,car,0 days 00:03:26.374000,0 days 00:56:45.059000
751,2022-11-11 19:42:50.089,0,0,0,104,True,8,car,0 days 00:03:26.614000,0 days 00:56:45.299000
752,2022-11-11 19:42:50.489,0,0,0,104,True,8,car,0 days 00:03:27.014000,0 days 00:56:45.699000
753,2022-11-11 19:42:51.008,0,0,0,104,True,8,car,0 days 00:03:27.533000,0 days 00:56:46.218000
754,2022-11-11 19:42:51.208,0,0,0,104,True,8,car,0 days 00:03:27.733000,0 days 00:56:46.418000
755,2022-11-11 19:42:51.488,0,0,0,104,True,8,car,0 days 00:03:28.013000,0 days 00:56:46.698000
756,2022-11-11 19:42:51.689,0,0,0,104,True,8,car,0 days 00:03:28.214000,0 days 00:56:46.899000
757,2022-11-11 19:42:51.929,0,0,0,104,True,8,car,0 days 00:03:28.454000,0 days 00:56:47.139000
758,2022-11-11 19:42:52.089,0,0,0,104,True,8,car,0 days 00:03:28.614000,0 days 00:56:47.299000
759,2022-11-11 19:42:52.409,0,0,0,104,True,8,car,0 days 00:03:28.934000,0 days 00:56:47.619000
760,2022-11-11 19:42:52.689,0,0,0,104,True,8,car,0 days 00:03:29.214000,0 days 00:56:47.899000
761,2022-11-11 19:42:52.929,0,0,0,104,True,8,car,0 days 00:03:29.454000,0 days 00:56:48.139000
762,2022-11-11 19:42:53.169,0,0,0,104,True,8,car,0 days 00:03:29.694000,0 days 00:56:48.379000
763,2022-11-11 19:42:53.689,0,0,0,104,True,8,car,0 days 00:03:30.214000,0 days 00:56:48.899000
764,2022-11-11 19:42:53.969,0,0,0,104,True,8,car,0 days 00:03:30.494000,0 days 00:56:49.179000
765,2022-11-11 19:42:54.249,0,0,0,104,True,8,car,0 days 00:03:30.774000,0 days 00:56:49.459000
766,2022-11-11 19:42:54.529,0,0,0,104,True,8,car,0 days 00:03:31.054000,0 days 00:56:49.739000
767,2022-11-11 19:42:54.809,0,0,0,104,True,8,car,0 days 00:03:31.334000,0 days 00:56:50.019000
768,2022-11-11 19:42:54.969,0,0,0,104,True,8,car,0 days 00:03:31.494000,0 days 00:56:50.179000
769,2022-11-11 19:42:55.289,0,0,0,104,True,8,car,0 days 00:03:31.814000,0 days 00:56:50.499000
770,2022-11-11 19:42:55.489,0,0,0,104,True,8,car,0 days 00:03:32.014000,0 days 00:56:50.699000
771,2022-11-11 19:42:55.929,0,0,0,104,True,8,car,0 days 00:03:32.454000,0 days 00:56:51.139000
772,2022-11-11 19:42:56.169,0,0,0,104,True,8,car,0 days 00:03:32.694000,0 days 00:56:51.379000
773,2022-11-11 19:42:56.369,0,0,0,104,True,8,car,0 days 00:03:32.894000,0 days 00:56:51.579000
774,2022-11-11 19:42:56.609,0,0,0,104,True,8,car,0 days 00:03:33.134000,0 days 00:56:51.819000
775,2022-11-11 19:42:56.809,0,0,0,104,True,8,car,0 days 00:03:33.334000,0 days 00:56:52.019000
776,2022-11-11 19:42:56.969,0,0,0,104,True,8,car,0 days 00:03:33.494000,0 days 00:56:52.179000
777,2022-11-11 19:42:57.129,0,0,0,104,True,8,car,0 days 00:03:33.654000,0 days 00:56:52.339000
778,2022-11-11 19:42:57.369,0,0,0,104,True,8,car,0 days 00:03:33.894000,0 days 00:56:52.579000
779,2022-11-11 19:42:57.649,0,0,0,104,True,8,car,0 days 00:03:34.174000,0 days 00:56:52.859000
780,2022-11-11 19:42:57.888,0,0,0,104,True,8,car,0 days 00:03:34.413000,0 days 00:56:53.098000
781,2022-11-11 19:42:58.168,0,0,0,104,True,8,car,0 days 00:03:34.693000,0 days 00:56:53.378000
782,2022-11-11 19:42:58.449,0,0,0,104,True,8,car,0 days 00:03:34.974000,0 days 00:56:53.659000
783,2022-11-11 19:42:58.689,0,0,0,104,True,8,car,0 days 00:03:35.214000,0 days 00:56:53.899000
784,2022-11-11 19:42:58.889,0,0,0,104,True,8,car,0 days 00:03:35.414000,0 days 00:56:54.099000
785,2022-11-11 19:42:59.129,0,0,0,104,True,8,car,0 days 00:03:35.654000,0 days 00:56:54.339000
786,2022-11-11 19:42:59.489,0,0,0,104,True,8,car,0 days 00:03:36.014000,0 days 00:56:54.699000
787,2022-11-11 19:42:59.849,0,0,0,104,True,8,car,0 days 00:03:36.374000,0 days 00:56:55.059000
788,2022-11-11 19:43:00.049,0,0,0,104,True,8,car,0 days 00:03:36.574000,0 days 00:56:55.259000
789,2022-11-11 19:43:00.249,0,0,0,104,True,8,car,0 days 00:03:36.774000,0 days 00:56:55.459000
790,2022-11-11 19:43:00.489,0,0,0,104,True,8,car,0 days 00:03:37.014000,0 days 00:56:55.699000
791,2022-11-11 19:43:00.769,0,0,0,104,True,8,car,0 days 00:03:37.294000,0 days 00:56:55.979000
792,2022-11-11 19:43:01.089,0,0,0,104,True,8,car,0 days 00:03:37.614000,0 days 00:56:56.299000
793,2022-11-11 19:43:01.369,0,0,0,104,True,8,car,0 days 00:03:37.894000,0 days 00:56:56.579000
794,2022-11-11 19:43:01.609,0,0,0,104,True,8,car,0 days 00:03:38.134000,0 days 00:56:56.819000
795,2022-11-11 19:43:01.809,0,0,0,104,True,8,car,0 days 00:03:38.334000,0 days 00:56:57.019000
796,2022-11-11 19:43:01.969,0,0,0,104,True,8,car,0 days 00:03:38.494000,0 days 00:56:57.179000
797,2022-11-11 19:43:02.289,0,0,0,104,True,8,car,0 days 00:03:38.814000,0 days 00:56:57.499000
798,2022-11-11 19:43:02.569,0,0,0,104,True,8,car,0 days 00:03:39.094000,0 days 00:56:57.779000
799,2022-11-11 19:43:02.809,0,0,0,104,True,8,car,0 days 00:03:39.334000,0 days 00:56:58.019000
800,2022-11-11 19:43:02.969,0,0,0,104,True,8,car,0 days 00:03:39.494000,0 days 00:56:58.179000
801,2022-11-11 19:43:03.369,0,0,0,104,True,8,car,0 days 00:03:39.894000,0 days 00:56:58.579000
802,2022-11-11 19:43:03.649,0,0,0,104,True,8,car,0 days 00:03:40.174000,0 days 00:56:58.859000
803,2022-11-11 19:43:03.889,0,0,0,104,True,8,car,0 days 00:03:40.414000,0 days 00:56:59.099000
804,2022-11-11 19:43:04.169,0,0,0,104,True,8,car,0 days 00:03:40.694000,0 days 00:56:59.379000
805,2022-11-11 19:43:04.569,0,0,0,104,True,8,car,0 days 00:03:41.094000,0 days 00:56:59.779000
806,2022-11-11 19:43:04.969,0,0,0,104,True,8,car,0 days 00:03:41.494000,0 days 00:57:00.179000
807,2022-11-11 19:43:05.169,0,0,0,104,True,8,car,0 days 00:03:41.694000,0 days 00:57:00.379000
808,2022-11-11 19:43:05.369,0,0,0,104,True,8,car,0 days 00:03:41.894000,0 days 00:57:00.579000
809,2022-11-11 19:43:05.569,0,0,0,104,True,8,car,0 days 00:03:42.094000,0 days 00:57:00.779000
810,2022-11-11 19:43:05.809,0,0,0,104,True,8,car,0 days 00:03:42.334000,0 days 00:57:01.019000
811,2022-11-11 19:43:06.049,0,0,0,104,True,8,car,0 days 00:03:42.574000,0 days 00:57:01.259000
812,2022-11-11 19:43:06.289,0,0,0,104,True,8,car,0 days 00:03:42.814000,0 days 00:57:01.499000
813,2022-11-11 19:43:06.689,0,0,0,104,True,8,car,0 days 00:03:43.214000,0 days 00:57:01.899000
814,2022-11-11 19:43:06.849,0,0,0,104,True,8,car,0 days 00:03:43.374000,0 days 00:57:02.059000
815,2022-11-11 19:43:07.129,0,0,0,104,True,8,car,0 days 00:03:43.654000,0 days 00:57:02.339000
816,2022-11-11 19:43:07.489,0,0,0,104,True,8,car,0 days 00:03:44.014000,0 days 00:57:02.699000
817,2022-11-11 19:43:07.649,0,0,0,104,True,8,car,0 days 00:03:44.174000,0 days 00:57:02.859000
818,2022-11-11 19:43:07.809,0,0,0,104,True,8,car,0 days 00:03:44.334000,0 days 00:57:03.019000
819,2022-11-11 19:43:08.169,0,0,0,104,True,8,car,0 days 00:03:44.694000,0 days 00:57:03.379000
820,2022-11-11 19:43:08.329,0,0,0,104,True,8,car,0 days 00:03:44.854000,0 days 00:57:03.539000
821,2022-11-11 19:43:08.529,0,0,0,104,True,8,car,0 days 00:03:45.054000,0 days 00:57:03.739000
822,2022-11-11 19:43:08.889,0,0,0,104,True,8,car,0 days 00:03:45.414000,0 days 00:57:04.099000
823,2022-11-11 19:43:09.169,0,0,0,104,True,8,car,0 days 00:03:45.694000,0 days 00:57:04.379000
824,2022-11-11 19:43:09.449,0,0,0,104,True,8,car,0 days 00:03:45.974000,0 days 00:57:04.659000
825,2022-11-11 19:43:09.649,0,0,0,104,True,8,car,0 days 00:03:46.174000,0 days 00:57:04.859000
826,2022-11-11 19:43:09.929,0,0,0,104,True,8,car,0 days 00:03:46.454000,0 days 00:57:05.139000
827,2022-11-11 19:43:10.169,0,0,0,104,True,8,car,0 days 00:03:46.694000,0 days 00:57:05.379000
828,2022-11-11 19:43:10.609,0,0,0,104,True,8,car,0 days 00:03:47.134000,0 days 00:57:05.819000
829,2022-11-11 19:43:10.769,0,0,0,104,True,8,car,0 days 00:03:47.294000,0 days 00:57:05.979000
830,2022-11-11 19:43:11.089,0,0,0,104,True,8,car,0 days 00:03:47.614000,0 days 00:57:06.299000
831,2022-11-11 19:43:11.410,0,0,0,104,True,8,car,0 days 00:03:47.935000,0 days 00:57:06.620000
832,2022-11-11 19:43:11.570,0,0,0,104,True,8,car,0 days 00:03:48.095000,0 days 00:57:06.780000
833,2022-11-11 19:43:11.769,0,0,0,104,True,8,car,0 days 00:03:48.294000,0 days 00:57:06.979000
834,2022-11-11 19:43:12.049,0,0,0,104,True,8,car,0 days 00:03:48.574000,0 days 00:57:07.259000
835,2022-11-11 19:43:12.529,0,0,0,104,True,8,car,0 days 00:03:49.054000,0 days 00:57:07.739000
836,2022-11-11 19:43:12.929,0,0,0,104,True,8,car,0 days 00:03:49.454000,0 days 00:57:08.139000
837,2022-11-11 19:43:13.369,0,0,0,104,True,8,car,0 days 00:03:49.894000,0 days 00:57:08.579000
838,2022-11-11 19:43:13.689,0,0,0,104,True,8,car,0 days 00:03:50.214000,0 days 00:57:08.899000
839,2022-11-11 19:43:14.009,0,0,0,104,True,8,car,0 days 00:03:50.534000,0 days 00:57:09.219000
840,2022-11-11 19:43:14.449,0,0,0,104,True,8,car,0 days 00:03:50.974000,0 days 00:57:09.659000
841,2022-11-11 19:43:14.609,0,0,0,104,True,8,car,0 days 00:03:51.134000,0 days 00:57:09.819000
842,2022-11-11 19:43:15.009,0,0,0,104,True,8,car,0 days 00:03:51.534000,0 days 00:57:10.219000
843,2022-11-11 19:43:15.289,0,0,0,104,True,8,car,0 days 00:03:51.814000,0 days 00:57:10.499000
844,2022-11-11 19:43:15.489,0,0,0,104,True,8,car,0 days 00:03:52.014000,0 days 00:57:10.699000
845,2022-11-11 19:43:15.649,0,0,0,104,True,8,car,0 days 00:03:52.174000,0 days 00:57:10.859000
846,2022-11-11 19:43:16.089,0,0,0,104,True,8,car,0 days 00:03:52.614000,0 days 00:57:11.299000
847,2022-11-11 19:43:16.329,0,0,0,104,True,8,car,0 days 00:03:52.854000,0 days 00:57:11.539000
848,2022-11-11 19:43:16.609,0,0,0,104,True,8,car,0 days 00:03:53.134000,0 days 00:57:11.819000
849,2022-11-11 19:43:16.849,0,0,0,104,True,8,car,0 days 00:03:53.374000,0 days 00:57:12.059000
850,2022-11-11 19:43:17.169,0,0,0,104,True,8,car,0 days 00:03:53.694000,0 days 00:57:12.379000
851,2022-11-11 19:43:17.529,0,0,0,104,True,8,car,0 days 00:03:54.054000,0 days 00:57:12.739000
852,2022-11-11 19:43:17.689,0,0,0,104,True,8,car,0 days 00:03:54.214000,0 days 00:57:12.899000
853,2022-11-11 19:43:17.889,0,0,0,104,True,8,car,0 days 00:03:54.414000,0 days 00:57:13.099000
854,2022-11-11 19:43:18.370,0,0,0,104,True,8,car,0 days 00:03:54.895000,0 days 00:57:13.580000
855,2022-11-11 19:43:18.609,0,0,0,104,True,8,car,0 days 00:03:55.134000,0 days 00:57:13.819000
856,2022-11-11 19:43:18.809,0,0,0,104,True,8,car,0 days 00:03:55.334000,0 days 00:57:14.019000
857,2022-11-11 19:43:19.009,0,0,0,104,True,8,car,0 days 00:03:55.534000,0 days 00:57:14.219000
858,2022-11-11 19:43:19.169,0,0,0,104,True,8,car,0 days 00:03:55.694000,0 days 00:57:14.379000
859,2022-11-11 19:43:19.409,0,0,0,104,True,8,car,0 days 00:03:55.934000,0 days 00:57:14.619000
860,2022-11-11 19:43:19.569,0,0,0,104,True,8,car,0 days 00:03:56.094000,0 days 00:57:14.779000
861,2022-11-11 19:43:19.849,0,0,0,104,True,8,car,0 days 00:03:56.374000,0 days 00:57:15.059000
862,2022-11-11 19:43:20.169,0,0,0,104,True,8,car,0 days 00:03:56.694000,0 days 00:57:15.379000
863,2022-11-11 19:43:20.329,0,0,0,104,True,8,car,0 days 00:03:56.854000,0 days 00:57:15.539000
864,2022-11-11 19:43:20.569,0,0,0,104,True,8,car,0 days 00:03:57.094000,0 days 00:57:15.779000
865,2022-11-11 19:43:20.729,0,0,0,104,True,8,car,0 days 00:03:57.254000,0 days 00:57:15.939000
866,2022-11-11 19:43:21.009,0,0,0,104,True,8,car,0 days 00:03:57.534000,0 days 00:57:16.219000
867,2022-11-11 19:43:21.369,0,0,0,104,True,8,car,0 days 00:03:57.894000,0 days 00:57:16.579000
868,2022-11-11 19:43:21.569,0,0,0,104,True,8,car,0 days 00:03:58.094000,0 days 00:57:16.779000
869,2022-11-11 19:43:21.889,0,0,0,104,True,8,car,0 days 00:03:58.414000,0 days 00:57:17.099000
870,2022-11-11 19:43:22.089,0,0,0,104,True,8,car,0 days 00:03:58.614000,0 days 00:57:17.299000
871,2022-11-11 19:43:22.329,0,0,0,104,True,8,car,0 days 00:03:58.854000,0 days 00:57:17.539000
872,2022-11-11 19:43:22.609,0,0,0,104,True,8,car,0 days 00:03:59.134000,0 days 00:57:17.819000
873,2022-11-11 19:43:22.929,0,0,0,104,True,8,car,0 days 00:03:59.454000,0 days 00:57:18.139000
874,2022-11-11 19:43:23.329,0,0,0,104,True,8,car,0 days 00:03:59.854000,0 days 00:57:18.539000
875,2022-11-11 19:43:23.529,0,0,0,104,True,8,car,0 days 00:04:00.054000,0 days 00:57:18.739000
876,2022-11-11 19:43:23.729,0,0,0,104,True,8,car,0 days 00:04:00.254000,0 days 00:57:18.939000
877,2022-11-11 19:43:24.209,0,0,0,104,True,8,car,0 days 00:04:00.734000,0 days 00:57:19.419000
878,2022-11-11 19:43:24.449,0,0,0,104,True,8,car,0 days 00:04:00.974000,0 days 00:57:19.659000
879,2022-11-11 19:43:24.730,0,0,0,104,True,8,car,0 days 00:04:01.255000,0 days 00:57:19.940000
880,2022-11-11 19:43:24.970,0,0,0,104,True,8,car,0 days 00:04:01.495000,0 days 00:57:20.180000
881,2022-11-11 19:43:25.170,0,0,0,104,True,8,car,0 days 00:04:01.695000,0 days 00:57:20.380000
882,2022-11-11 19:43:25.410,0,0,0,104,True,8,car,0 days 00:04:01.935000,0 days 00:57:20.620000
